Date,,Zsolarpowerwall2_Generation,Zsolarpowerwall2_Consumption,Zsolarpowerwall2_Surplus,Xider_Generation,Xider_Consumption,Xider_Surplus,SR Solaredge_Generation,SR Solaredge_Consumption,SR Solaredge_Surplus,Shygar-A_Generation,Shygar-A_Consumption,Shygar-A__Surplus,Shanon Ranch Valia_Generation,Shanon Ranch Valia_Consumption,Shanon Ranch Valia_Surplus,SDN-Eagle200_Generation,SDN-Eagle200_Consumption,SDN-Eagle200_Surplus,Rust Ohlone_Generation,Rust Ohlone_Consumption,Rust Ohlone_Surplus,Portola Springs - Irvine CA_Generation,Portola Springs - Irvine CA_Consumption,Portola Springs - Irvine CA_Surplus,ParkCrest_A_Generation,ParkCrest_A_Consumption,ParkCrest_A_Surplus,nedriv PV_Generation,nedriv PV_Consumption,nedriv PV_Surplus,Barry's Grid_Generation,Barry's Grid_Consumption,Barry's Grid_Surplus,Chateau Rando_Generation,Chateau Rando_Consumption,Chateau Rando_Surplus,Chula Vista_Generation,Chula Vista_Consumption,Chula Vista_Surplus,Chez Bier_Generation,Chez Bier_Consumption,Chez Bier_Surplus,cwsm_Generation,cwsm_Consumption,cwsm_Surplus,dublin-hills_Generation,dublin-hills_Consumption,dublin-hills_Surplus,Hacienda de Gomez_Generation,Hacienda de Gomez_Consumption,Hacienda de Gomez_Surplus, Mt. Tiburon CA_Generation, Mt. Tiburon CA_Consumption, Mt. Tiburon CA_Surplus,Hadleigh of South Hills_Generation,Hadleigh of South Hills_Consumption,Hadleigh of South Hills_Surplus,Heitman House_Generation,Heitman House_Consumption,Heitman House_Surplus,Modesto (Village One)_Generation,Modesto (Village One)_Consumption,Modesto (Village One)_Surplus,Los Angeles Home_Generation,Los Angeles Home_Consumption,Los Angeles Home_Surplus,LN Home_Generation,LN Home_Consumption,LN Home_Surplus,HHG-Plano_Generation,HHG-Plano_Consumption,HHG-Plano_Surplus,Little Orchard Solar_Generation,Little Orchard Solar_Consumption,Little Orchard Solar_Surplus,JakePV_Generation,JakePV_Consumption,JakePV_Surplus,Koko wa Greenwood_Generation,Koko wa Greenwood_Consumption,Koko wa Greenwood_Surplus,Rendezvous Ridge_Generation,Rendezvous Ridge_Consumption,Rendezvous Ridge_Surplus,Rendezvous Totals_Generation,Rendezvous Totals_Consumption,Rendezvous Totals_Surplus,San_Diego_RP_Generation,San_Diego_RP_Consumption,San_Diego_RP_Surplus,Schaffer_Generation,Schaffer_Consumption,Schaffer_Surplus,SolarEdge24_Generation,SolarEdge24_Consumption,SolarEdge24_Surplus,Smiser Residence_Generation,Smiser Residence_Consumption,Smiser Residence_Surplus
10-04-2022,,19.335,37.964,-18.629,15.836,80.67,-64.834,17.83,32.654,32.18,36.892,32.604,4.288,44.488,56.284,-11.796,75.6,45.91,29.69,61.928,7.805,54.123,13.656,20.781,-7.125,17.683,27.925,-10.242,38.978,28.982,9.996,51.585,27.441,-24.144,65.286,116.285,-50.999,93.894,47.085,46.809,31.884,44.928,-13.044,33.924,17.505,16.419,42.646,16.421,26.225,27.148,13.302,13.846,40.56,69.924,-29.364,41.213,38.518,2.695,26.051,16.991,9.06,62.871,105.596,-42.725,32.17,20.765,11.405,29.621,28.527,1.094,15.72,13.075,2.645,61.717,98.461,-36.744,18.216,11.659,6.557,59.622,64.321,-4.699,26.216,16.847,9.369,26.216,16.847,9.369,37.191,15.827,21.364,17.397,37.708,-20.311,26.575,8.047,18.528,27.948,21.834,6.114
09-04-2022,,48.487,56.823,-8.336,32.686,41.041,-8.355,35.501,31.698,-23.343,38.997,52.883,-13.886,45.341,38.723,6.618,77.438,42.399,35.039,64.377,6.032,58.345,26.175,44.229,-18.054,33.675,29.357,4.318,43.567,20.329,23.238,47.536,23.529,-24.007,66.698,112.97,-46.272,105.251,46.622,58.629,32.553,44.078,-11.525,35.53,17.944,17.586,39.813,16.289,23.524,43.912,20.552,23.36,43.259,44.192,-0.933,43.105,91.502,-48.397,28.647,17.991,10.656,68.653,87.861,-19.208,42.01,21.75,20.26,45.042,26.936,18.106,22.885,16.771,6.114,62.095,72.761,-10.666,33.737,15.589,18.148,60.336,62.922,-2.586,26.731,26.894,-0.163,26.731,26.894,-0.163,35.389,16.905,18.484,32.744,50.829,-18.085,45.374,17.539,27.835,37.455,23.574,13.881
08-04-2022,,48.872,28.825,20.047,32.944,34.488,-1.544,35.112,26.756,-25.212,37.484,36.12,1.364,42.711,56.768,-14.057,73.194,63.069,10.125,60.53,12.398,48.132,25.421,55.091,-29.67,33.733,57.678,-23.945,42.41,21.807,20.603,50.719,23.655,-27.064,66.904,134.189,-67.285,103.166,46.261,56.905,34.342,21.3,13.042,32.706,18.318,14.388,39.486,17.817,21.669,44.143,30.215,13.928,40.236,43.336,-3.1,42.231,64.91,-22.679,26.92,21.142,5.778,62.295,62.474,-0.179,41.307,35.441,5.866,44.176,24.604,19.572,24.679,17.693,6.986,60.718,51.651,9.067,33.695,19.02,14.675,58.57,60.602,-2.032,22.164,46.978,-24.814,22.164,46.978,-24.814,31.682,14.843,16.839,35.961,59.499,-23.538,44.48,25.422,19.058,38.222,22.396,15.826
07-04-2022,,48.67,40.19,8.48,33.01,28.064,4.946,35.294,25.128,-30.074,36.698,94.498,-57.8,43.292,44.113,-0.821,73.528,54.035,19.493,57.993,8.558,49.435,25.153,50.3,-25.147,33.876,27.741,6.135,41.585,20.816,20.769,50.413,29.729,-20.684,64.65,152.852,-88.202,103.482,41.931,61.551,31.971,44.063,-12.092,32.514,17.733,14.781,40.249,21.989,18.26,44.424,28.519,15.905,39.366,40.968,-1.602,43.629,56.492,-12.863,26.036,17.524,8.512,61.427,76.384,-14.957,41.144,36.937,4.207,43.588,19.364,24.224,23.721,11.269,12.452,58.799,45.631,13.168,33.431,18.081,15.35,59.337,39.105,20.232,26.915,22.412,4.503,26.915,22.412,4.503,27.992,28.922,-0.93,32.66,41.971,-9.311,44.347,48.127,-3.78,37.666,21.814,15.852
06-04-2022,,48.134,19.602,28.532,32.387,23.044,9.343,34.247,25.674,-35.017,38.184,47.389,-9.205,44.056,30.248,13.808,74.536,43.286,31.25,60.229,6.734,53.495,24.874,29.635,-4.761,33.795,29.266,4.529,42.505,22.084,20.421,47.168,23.767,-23.401,64.559,128.857,-64.298,103.475,48.624,54.851,31.493,53.911,-22.418,33.41,17.1,16.31,40.978,17.268,23.71,42.874,20.832,22.042,40.448,40.36,0.088,42.621,79.743,-37.122,26.806,20.481,6.325,64.768,51.88,12.888,40.886,29.022,11.864,43.157,22.206,20.951,23.531,17.366,6.165,60.226,79.242,-19.016,33.147,10.149,22.998,49.481,43.49,5.991,27.445,25.113,2.332,27.445,25.113,2.332,3.521,16.952,-13.431,31.771,33.461,-1.69,44.216,31.635,12.581,38.63,23.004,15.626
05-04-2022,,48.661,28.865,19.796,32.587,23.469,9.118,34.42,29.587,-38.705,38.476,58.645,-20.169,44.731,42.609,2.122,74.487,44.017,30.47,61.594,7.777,53.817,25.616,29.911,-4.295,31.537,27.954,3.583,42.848,25.251,17.597,43.701,42.278,-1.423,64.557,108.604,-44.047,103.249,54.207,49.042,32.819,33.282,-0.463,34.255,17.113,17.142,38.851,16.874,21.977,43.187,8.51,34.677,41.922,45.13,-3.208,41.762,59.598,-17.836,27.784,18.489,9.295,67.666,93.383,-25.717,41.122,19.868,21.254,44.071,23.798,20.273,21.734,18.962,2.772,60.952,47.728,13.224,33.728,10.335,23.393,21.791,46.603,-24.812,27.608,43.695,-16.087,27.608,43.695,-16.087,2.961,36.809,-33.848,33.066,33.916,-0.85,44.603,25.13,19.473,37.393,20.186,17.207
04-04-2022,,47.844,15.807,32.037,32.156,28.719,3.437,35.338,25.746,-29.183,35.065,38.196,-3.131,41.06,44.822,-3.762,65.735,40.457,25.278,55.652,7.773,47.879,20.64,19.646,0.994,34.768,26.184,8.584,33.509,21.226,12.283,46.01,28.535,-17.475,64.105,173.533,-109.428,99.202,43.357,55.845,33.825,29.424,4.401,33.792,17.145,16.647,41.566,21.285,20.281,39.606,10.726,28.88,39.379,69.241,-29.862,42.562,52.373,-9.811,19.836,22.821,-2.985,60.864,45.012,15.852,33.423,18.817,14.606,36.603,18.84,17.763,12.267,13.875,-1.608,55.3,38.806,16.494,30.84,10.958,19.882,18.633,42.676,-24.043,18.627,16.868,1.759,18.627,16.868,1.759,18.999,19.431,-0.432,23.665,38.851,-15.186,43.073,24.339,18.734,33.404,26.636,6.768
03-04-2022,,19.165,42.132,-22.967,8.216,23.988,-15.772,9.513,23.393,-7.621,38.526,30.474,8.052,40.25,31.504,8.746,69.604,39.951,29.653,62.026,5.892,56.134,7.95,21.075,-13.125,9.383,25.036,-15.653,42.987,25.932,17.055,40.468,29.163,-11.305,58.276,125.315,-67.039,23.045,60.742,-37.697,31.155,32.078,-0.923,32.187,17.436,14.751,39.018,22.733,16.285,7.999,11.136,-3.137,42.731,47.133,-4.402,22.244,32.841,-10.597,25.238,37.353,-12.115,66.694,80.999,-14.305,14.012,16.257,-2.245,13.472,22.538,-9.066,21.364,10.406,10.958,60.272,90.102,-29.83,8.985,11.156,-2.171,49.154,49.615,-0.461,30.623,22.162,8.461,30.623,22.162,8.461,6.774,28.847,-22.073,10.919,36.518,-25.599,10.1,19.809,-9.709,14.8,22.98,-8.18
02-04-2022,,11.943,39.007,-27.064,7.148,23.416,-16.268,5.099,25.053,-8.785,38.015,48.362,-10.347,40.424,59.111,-18.687,69.947,40.629,29.318,56.253,5.695,50.558,7.901,17.306,-9.405,6.788,25.502,-18.714,38.798,20.915,17.883,49.975,38.724,-11.251,19.188,116.565,-97.377,26.006,55.831,-29.825,32.943,40.979,-8.036,32.691,16.592,16.099,41.002,33.045,7.957,8.84,11.483,-2.643,40.22,51.383,-11.163,12.455,35.872,-23.417,24.626,26.634,-2.008,61.438,111.049,-49.611,18.972,19.509,-0.537,14.93,29.898,-14.968,21.968,11.955,10.013,53.083,73.983,-20.9,7.638,12.498,-4.86,12.32,36.727,-24.407,25.722,19.243,6.479,25.722,19.243,6.479,28.003,20.934,7.069,12.137,33.615,-21.478,8.179,16.295,-8.116,12.704,24.361,-11.657
01-04-2022,,28.828,40.716,-11.888,22.407,27.068,-4.661,30.619,22.295,-17.634,38.797,35.203,3.594,43.683,38.462,5.221,72.378,40.304,32.074,60.309,6.524,53.785,18.923,16.652,2.271,31.528,27.016,4.512,41.889,26.734,15.155,50.57,27.465,-23.105,55.396,117.415,-62.019,100.191,42.071,58.12,32.3,32.776,-0.476,33.966,16.756,17.21,37.725,33.167,4.558,26.899,13.258,13.641,43.795,37.12,6.675,42.425,51.795,-9.37,25.944,33.617,-7.673,65.176,45.362,19.814,36.62,20.847,15.773,32.899,29.532,3.367,21.67,16.286,5.384,58.702,52.106,6.596,20.458,12.344,8.114,57.978,46.834,11.144,26.591,23.583,3.008,26.591,23.583,3.008,29.756,60.28,-30.524,23.073,41.952,-18.879,42.913,16.37,26.543,28.286,24.352,3.934
31-03-2022,,27.502,19.826,7.676,10.072,59.456,-49.384,10.307,31.091,18.293,36.945,29.436,7.509,38.857,61.055,-22.198,60.338,44.364,15.974,56.562,45.547,11.015,5.912,21.663,-15.751,15.702,23.856,-8.154,36.177,19.361,16.816,51.168,21.405,-29.763,45.169,114.491,-69.322,32.597,58.468,-25.871,33.636,22.738,10.898,33.923,58.336,-24.413,25.092,43.771,-18.679,12.639,11.472,1.167,41.691,32.155,9.536,29.8,52.865,-23.065,23.78,35.556,-11.776,56.139,89.239,-33.1,7.958,19.566,-11.608,15.583,30.209,-14.626,21.401,14.958,6.443,55.714,39.901,15.813,8.041,14.754,-6.713,36.107,43.189,-7.082,24.711,56.388,-31.677,24.711,56.388,-31.677,18.067,13.273,4.794,7.997,35.013,-27.016,9.428,20.507,-11.079,13.637,20.971,-7.334
30-03-2022,,43.192,21.783,21.409,29.373,29.368,0.005,34.569,26.538,-26.543,28.206,38.95,-10.744,33.793,29.211,4.582,54.209,40.199,14.01,47.431,8.3,39.131,25.499,22.375,3.124,31.668,28.936,2.732,23.374,17.515,5.859,50.514,23.904,-26.61,63.064,110.905,-47.841,93.642,47.37,46.272,30.675,38.006,-7.331,28.23,46.661,-18.431,16.493,30.957,-14.464,39.571,12.893,26.678,35.852,32.876,2.976,43.577,49.241,-5.664,13.867,46.648,-32.781,47.455,65.715,-18.26,39.974,19.308,20.666,43.578,26.401,17.177,14.449,17.992,-3.543,41.259,79.217,-37.958,33.309,8.49,24.819,27.008,47.168,-20.16,16.315,22.917,-6.602,16.315,22.917,-6.602,33.484,12.356,21.128,33.799,31.403,2.396,42.221,24.639,17.582,38.001,19.411,18.59
29-03-2022,,39.527,19.655,19.872,23.769,20.297,3.472,25.681,24.541,-28.013,31.993,38.953,-6.96,32.68,17.543,15.137,56.709,43.728,12.981,47.837,15.123,32.714,16.101,19.837,-3.736,31.909,26.162,5.747,37.763,23.108,14.655,45.643,24.405,-21.238,65.782,151.658,-85.876,64.232,44.163,20.069,23.914,36.196,-12.282,20.003,37.847,-17.844,38.211,34.637,3.574,29.76,14.846,14.914,29.257,34.943,-5.686,43.994,54.398,-10.404,19.077,30.016,-10.939,56.922,46.922,10,35.937,18.433,17.504,36.283,28.345,7.938,10.1,13.512,-3.412,45.215,36.508,8.707,25.308,8.321,16.987,59.736,49.601,10.135,19.909,23.887,-3.978,19.909,23.887,-3.978,31.199,13.064,18.135,23.154,33.81,-10.656,29.635,25.589,4.046,37.491,23.449,14.042
28-03-2022,,23.322,21.591,1.731,12.871,14.581,-1.71,14.358,26.939,-25.229,25.206,34.169,-8.963,23.766,60.031,-36.265,45.523,39.307,6.216,47.648,7.564,40.084,10.662,21.28,-10.618,19.858,30.942,-11.084,14.176,19.016,-4.84,29.567,30.445,0.878,34.105,156.799,-122.694,48.914,46.449,2.465,21.012,25.641,-4.629,24.342,29.182,-4.84,22.61,34.57,-11.96,13.26,5.682,7.578,31.005,42.42,-11.415,21.523,40.341,-18.818,10.273,34.508,-24.235,19.724,79.42,-59.696,11.038,22.572,-11.534,23.102,29.243,-6.141,20.65,16.459,4.191,48.951,27.877,21.074,13.014,8.377,4.637,59.856,59.171,0.685,10.249,25.425,-15.176,10.249,25.425,-15.176,34.234,39.082,-4.848,11.279,43.09,-31.811,21.085,26.754,-5.669,20.164,25.493,-5.329
27-03-2022,,46.258,28.123,18.135,32.334,30.496,1.838,34.885,30.25,-32.088,25.844,40.379,-14.535,37.89,86.018,-48.128,63.687,44.298,19.389,34.213,5.747,28.466,25.122,21.863,3.259,32.977,26.682,6.295,33.033,19.297,13.736,47.894,24.546,-23.348,58.415,154.13,-95.715,98.579,38.434,60.145,29.694,29.854,-0.16,18.037,25.197,-7.16,41.63,25.636,15.994,42,7.112,34.888,19.889,51.577,-31.688,41.368,40.672,0.696,19.236,29.915,-10.679,48.7,119.991,-71.291,40.23,19.077,21.153,43.234,29.403,13.831,20.619,12.986,7.633,46.787,57.424,-10.637,32.677,9.243,23.434,57.522,60.625,-3.103,17.933,60.396,-42.463,17.933,60.396,-42.463,30.036,22.035,8.001,30.549,48.911,-18.362,43.849,24.399,19.45,36.141,23.001,13.14
26-03-2022,,46.125,42.053,4.072,32.22,72.807,-40.587,35.439,25.802,14.785,39.076,43.416,-4.34,39.903,17.952,21.951,65.31,49.097,16.213,53.239,5.282,47.957,25.089,27.743,-2.654,32.338,24.925,7.413,37.336,24.594,12.742,48.125,41.908,-6.217,63.994,126.94,-62.946,96.945,40.874,56.071,17.195,37.507,-20.312,33.387,39.664,-6.277,35.731,31.154,4.577,43.839,10.127,33.712,41.664,51.359,-9.695,41.341,40.215,1.126,22.468,29.101,-6.633,59.737,92.098,-32.361,39.921,20.945,18.976,41.71,29.439,12.271,20.881,13.594,7.287,57.401,44.833,12.568,33.058,11.448,21.61,58.328,58.563,-0.235,22.26,15.595,6.665,22.26,15.595,6.665,34.034,15.644,18.39,29.606,47.875,-18.269,42.616,26.952,15.664,32.97,21.972,10.998
25-03-2022,,46.204,21.889,24.315,31.434,57.85,-26.416,34.658,26.062,0.354,40.004,37.777,2.227,35.852,65.115,-29.263,62.679,49.054,13.625,50.343,11.429,38.914,24.818,23.457,1.361,32.395,33.566,-1.171,38.091,21.171,16.92,47.852,38.814,-9.038,55.836,114.607,-58.771,96.484,38.321,58.163,31.14,30.42,0.72,33.895,41.521,-7.626,40.467,22.607,17.86,41.245,18.776,22.469,42.119,44.576,-2.457,39.936,80.605,-40.669,23.4,17.529,5.871,63.484,54.083,9.401,38.339,22.936,15.403,40.63,32.121,8.509,21.089,15.095,5.994,48.817,34.307,14.51,32.9,11.861,21.039,57.884,56.984,0.9,26.103,18.204,7.899,26.103,18.204,7.899,30.757,20.822,9.935,28.933,40.893,-11.96,43.457,25.669,17.788,35.202,21.369,13.833
24-03-2022,,45.389,27.748,17.641,31.898,24.093,7.805,34.354,21.977,-29.782,37.644,28.718,8.926,40.329,29.63,10.699,66.651,48.881,17.77,46.567,8.869,37.698,24.761,27.997,-3.236,31.872,34.795,-2.923,37.356,22.749,14.607,48.054,18.643,-29.411,61.087,121.862,-60.775,95.772,39.524,56.248,28.804,34.468,-5.664,33.414,35.498,-2.084,37.802,16.468,21.334,42.56,9.026,33.534,41.533,42.596,-1.063,39.872,72.517,-32.645,23.32,22.335,0.985,61.757,96.885,-35.128,39.106,25.017,14.089,41.396,29.341,12.055,22.527,15.584,6.943,57.7,32.981,24.719,32.641,14.96,17.681,58.131,51.75,6.381,24.659,22.327,2.332,24.659,22.327,2.332,33.352,25.143,8.209,31.284,39.279,-7.995,43.878,27.726,16.152,37.344,19.641,17.703
23-03-2022,,45.359,22.756,22.603,31.932,24.436,7.496,33.606,24.775,-32.271,38.016,39.136,-1.12,40.563,75.301,-34.738,66.833,41.778,25.055,55.184,6.647,48.537,24.779,26.252,-1.473,31.288,27.166,4.122,37.033,20.915,16.118,46.399,21.767,-24.632,60.499,147.517,-87.018,95.582,39.628,55.954,32.821,30.062,2.759,33.506,40.884,-7.378,39.118,22.55,16.568,43.364,7.064,36.3,39.413,37.498,1.915,39.193,63.671,-24.478,22.894,21.265,1.629,60.696,100.823,-40.127,38.388,21.737,16.651,41.236,32.997,8.239,21.796,11.691,10.105,47.117,44.175,2.942,32.923,11.39,21.533,55.087,47.353,7.734,25.389,23.241,2.148,25.389,23.241,2.148,17.885,17.308,0.577,29.384,37.138,-7.754,43.704,29.113,14.591,36.217,20.365,15.852
22-03-2022,,44.439,19.088,25.351,31.332,23.447,7.885,33.405,24.865,-32.75,37.815,42.367,-4.552,41.225,26.629,14.596,67.512,41.156,26.356,54.689,49.127,5.562,24.939,19.283,5.656,31.671,28.793,2.878,37.446,22.159,15.287,34.655,21.385,-13.27,59.182,131.012,-71.83,94.469,37.647,56.822,29.032,28.847,0.185,32.074,39.179,-7.105,40.023,40.071,-0.048,42.336,11.993,30.343,40.141,40.787,-0.646,39.451,59.702,-20.251,23.244,15.266,7.978,62.301,47.975,14.326,38.703,20.367,18.336,41.271,27.137,14.134,6.346,13.909,-7.563,56.375,43.708,12.667,32.334,10.171,22.163,58.62,49.01,9.61,25.229,61.505,-36.276,25.229,61.505,-36.276,29.52,17.423,12.097,30.124,36.812,-6.688,43.567,26.748,16.819,36.527,22.312,14.215
21-03-2022,,42.032,24.85,17.182,29.545,67.234,-37.689,32.422,23.018,14.671,38.427,28.442,9.985,41.957,20.195,21.762,66.899,43.872,23.027,54.916,6.796,48.12,24.064,20.686,3.378,30.494,30.762,-0.268,36.493,24.155,12.338,24.026,25.562,1.536,58.411,150.573,-92.162,90.629,38.508,52.121,31.829,30.746,1.083,32.665,31.705,0.96,41.12,33.36,7.76,40.377,10.046,30.331,40.978,57.676,-16.698,38.175,51.62,-13.445,23.78,16.438,7.342,64.939,89.823,-24.884,37.7,19.443,18.257,39.428,26.356,13.072,2.584,14.552,-11.968,56.146,72.51,-16.364,31.312,10.469,20.843,48.019,48.691,-0.672,24.482,20.452,4.03,24.482,20.452,4.03,32.601,20.149,12.452,29.915,36.615,-6.7,41.931,25.94,15.991,34.89,21.524,13.366
20-03-2022,,34.371,36.394,-2.023,25.929,25.349,0.58,26.264,28.218,-28.798,39.773,32.99,6.783,26.939,26.404,0.535,48.245,44.368,3.877,56.554,6.59,49.964,24.899,18.859,6.04,26.336,31.981,-5.645,37.859,33.363,4.496,16.415,19.494,3.079,61.75,126.931,-65.181,69.12,41.637,27.483,32.049,48.838,-16.789,34.145,18.475,15.67,10.916,43.236,-32.32,32.729,7.354,25.375,41.46,45.208,-3.748,39.3,36.413,2.887,24.546,20.926,3.62,67.95,68.966,-1.016,39.264,19.977,19.287,40.947,21.019,19.928,21.034,11.841,9.193,56.585,87.266,-30.681,26.069,13.502,12.567,56.172,51.085,5.087,25.948,24.605,1.343,25.948,24.605,1.343,32.94,16.59,16.35,29.83,43.31,-13.48,34.578,24.995,9.583,35.676,22.953,12.723
19-03-2022,,37.014,16.641,20.373,28.883,30.284,-1.401,32.15,25.452,-24.051,11.806,45.39,-33.584,24.034,25.266,-1.232,36.469,40.639,-4.17,23.642,5.747,17.895,21.423,15.954,5.469,30.238,29.791,0.447,7.161,16.701,-9.54,32.618,19.817,-12.801,47.641,108.545,-60.904,90.089,40.817,49.272,33.235,35.947,-2.712,10.469,16.66,-6.191,38.114,32.223,5.891,39.682,6.339,33.343,14.009,38.347,-24.338,38.247,35.328,2.919,6.287,21.248,-14.961,16.671,50.971,-34.3,35.044,17.052,17.992,36.195,22.381,13.814,20.757,11.396,9.361,13.362,81.426,-68.064,29.598,12.41,17.188,53.534,60.594,-7.06,8.274,81.476,-73.202,8.274,81.476,-73.202,23.18,30.739,-7.559,28.101,42.247,-14.146,41.475,25.72,15.755,25.029,23.874,1.155
18-03-2022,,43.621,22.074,21.547,31.074,27.034,4.04,33.991,59.613,-63.653,37.238,44.11,-6.872,40.991,44.163,-3.172,65.428,40.791,24.637,50.612,5.076,45.536,24.262,18.788,5.474,30.99,27.342,3.648,35.604,21.114,14.49,51.606,41.731,-9.875,56.653,146.782,-90.129,92.681,38.046,54.635,10.981,26.661,-15.68,31.198,47.006,-15.808,35.854,25.671,10.183,42.48,10,32.48,39.448,38.65,0.798,38.127,71.005,-32.878,22.545,15.453,7.092,60.776,75.568,-14.792,38.428,21.436,16.992,40.284,27.542,12.742,19.073,14.587,4.486,54.952,69.197,-14.245,32.162,9.835,22.327,55.929,50.229,5.7,24.382,19.928,4.454,24.382,19.928,4.454,32.769,13.908,18.861,30.582,38.102,-7.52,43.103,25.651,17.452,36.159,20.151,16.008
17-03-2022,,43.426,19.578,23.848,31.179,26.03,5.149,33.685,24.329,-29.478,35.266,39.278,-4.012,31.784,43.461,-11.677,50.349,39.836,10.513,50.962,7.999,42.963,23.769,21.502,2.267,31.098,31.251,-0.153,22.178,16.973,5.205,47.538,37.473,-10.065,51.501,128.807,-77.306,92.042,39.334,52.708,30.409,43.694,-13.285,31.326,86.509,-55.183,39.232,21.315,17.917,41.68,7.561,34.119,40.625,38.428,2.197,37.589,40.38,-2.791,17.923,17.776,0.147,46.699,44.521,2.178,35.534,21.378,14.156,39.593,27.508,12.085,15.671,11.85,3.821,45.863,53.965,-8.102,32.163,11.65,20.513,51.834,54.37,-2.536,10.788,22.2,-11.412,10.788,22.2,-11.412,27.567,22.471,5.096,29.456,38.059,-8.603,42.954,28.534,14.42,35.533,23.26,12.273
16-03-2022,,41.07,27.597,13.473,28.727,24.393,4.334,31.839,21.872,-26.206,38.263,33.247,5.016,38.777,25.8,12.977,62.533,40.202,22.331,54.013,7.2,46.813,24.008,25.253,-1.245,27.618,29.994,-2.376,36.107,20.767,15.34,37.983,27.322,-10.661,57.903,118.156,-60.253,86.585,43.307,43.278,29.812,18.068,11.744,32.435,49.862,-17.427,27.677,30.547,-2.87,36.39,8.171,28.219,41.932,56.294,-14.362,38.101,56.882,-18.781,23.404,21.335,2.069,62.655,90.235,-27.58,37.638,19.155,18.483,37.209,31.377,5.832,20.18,12.707,7.473,55.295,71.364,-16.069,28.822,11.891,16.931,55.499,51.615,3.884,24.919,31.128,-6.209,24.919,31.128,-6.209,30.899,20.842,10.057,28.615,40.422,-11.807,38.133,7.328,30.805,34.379,19.952,14.427
15-03-2022,,42.087,31.901,10.186,29.72,25.567,4.153,33.936,26.566,-30.719,28.993,38.343,-9.35,28.47,16.299,12.171,45.399,43.959,1.44,37.112,39.053,-1.941,23.329,20.795,2.534,30.49,29.941,0.549,21.108,19.89,1.218,46.979,36.574,-10.405,46.148,147.881,-101.733,89.41,37.947,51.463,32.515,38.062,-5.547,23.679,50.178,-26.499,37.385,31.146,6.239,41.305,10.966,30.339,25.101,41.646,-16.545,36.644,58.642,-21.998,16.058,15.407,0.651,33.526,72.436,-38.91,33.818,22.67,11.148,37.57,29.909,7.661,14.158,21.478,-7.32,35.877,40.739,-4.862,31.225,11.82,19.405,55.179,40.317,14.862,8.507,25.569,-17.062,8.507,25.569,-17.062,29.792,36.766,-6.974,30.734,38.653,-7.919,42.158,26.959,15.199,34.262,21.194,13.068
14-03-2022,,42.422,20.295,22.127,30.54,24.802,5.738,33.471,25.294,-31.032,36.54,33.055,3.485,41.478,24.13,17.348,64.849,39.649,25.2,49.438,7.809,41.629,24.318,25.385,-1.067,30.525,25.655,4.87,33.937,22.384,11.553,46.558,34.152,-12.406,57.003,128.606,-71.603,89.468,38.888,50.58,18.858,27.452,-8.594,30.362,30.53,-0.168,30.253,38.978,-8.725,41.022,14.042,26.98,38.779,38.259,0.52,37.682,52.95,-15.268,22.579,22.253,0.326,59.578,50.298,9.28,36.944,20.423,16.521,39.263,27.232,12.031,8.439,15.54,-7.101,53.562,85.45,-31.888,31.783,12.29,19.493,56.748,51.775,4.973,20.312,19.051,1.261,20.312,19.051,1.261,35.467,15.594,19.873,30.458,37.043,-6.585,42.492,25.103,17.389,35.409,20.578,14.831
13-03-2022,,41.32,18.498,22.822,31.025,53.014,-21.989,33.346,25.429,-3.44,30.393,41.295,-10.902,40.5,91.503,-51.003,63.734,39.439,24.295,45.225,7.042,38.183,24.14,18.849,5.291,30.402,25.413,4.989,27.194,23.951,3.243,51.275,38.466,-12.809,55.738,150.52,-94.782,90.606,39.065,51.541,28.269,50.739,-22.47,28.781,43.207,-14.426,37.772,38.425,-0.653,41.824,9.446,32.378,37.009,39.53,-2.521,37.43,46.277,-8.847,19.375,19.37,0.005,57.249,91.057,-33.808,37.261,19.656,17.605,38.982,27.55,11.432,21.008,16.458,4.55,47.959,87.015,-39.056,31.95,9.444,22.506,57.431,42.686,14.745,14.08,66.747,-52.667,14.08,66.747,-52.667,21.344,17.255,4.089,30.205,35.813,-5.608,43.928,21.164,22.764,34.563,23.724,10.839
12-03-2022,,42.611,29.431,13.18,30.979,34.14,-3.161,33.635,30.254,-27.093,37.836,49.534,-11.698,41.407,49.99,-8.583,65.062,42.743,22.319,48.536,5.407,43.129,24.558,17.821,6.737,30.654,26.992,3.662,35.521,22.97,12.551,50.306,39.797,-10.509,56.566,133.11,-76.544,90.165,49.528,40.637,24.328,18.022,6.306,31.717,62.857,-31.14,38.737,31.143,7.594,41.935,11.069,30.866,39.256,65.513,-26.257,37.773,55.257,-17.484,22.116,21.948,0.168,60.106,94.214,-34.108,37.554,22.488,15.066,39.773,22.517,17.256,21.04,16.506,4.534,55.796,73.264,-17.468,32.109,7.212,24.897,51.055,48.388,2.667,24.018,18.193,5.825,24.018,18.193,5.825,32.354,30.886,1.468,30.583,50.694,-20.111,43.39,16.077,27.313,35.446,21.792,13.654
